algorithm,plaintext,key,iv,encrypted_message
AES,",uPbR>ier@)FMSRuUglv #yIc`ftro=-X46xP_L",3d704f598523694614caaf29e67ac3c04c610a851646b47303aa7ec1aa258ae1,f3714378ab1689983c96e93648466d31,9fb7c98c028a71a14e6d94d5b9a5d3a25d98ebb7ce8b14f742404777f8c97b95e2a71276155e0cef8c07919c568a3bb7
AES,"_n])Dc;)P aB'+o2{sry~*k\(!w""&6(tFa0BkONYAdnR)_f#vYySi^Ez5t4#0ai[/M\Y-pne3ziR",b88f9e722e97fb30b56b43df7635c8b7de27453ae675d14c0cf2d23be555edd5,838aee3fa22b49816b4df13351e306f1,07d341bdc1aa3900917e79df6f005c3e8073f525337611b85cb10e4322915be92b5856fd532320c9aafa0ef1ede80f05d2276ac13a2a5e4343bd467af2aef010cdede01ac001949137d4067ffd1a6478
AES,"YI5M*hKZn|_L&UmFyg&jX`[3h0p@#|RP).a,(=SHCJdE\`jUZgqm<6hm`b9kwE|r!ZK=i*kV:2Q+qa4Ef=V/}/GKeuP>tD!i;",7545d2eef34d1c29512ab40ca9d9322f7121e69f83d88f2f14b3b8200db366ab,4402f000b1a1e56bc7c2fa20a8e06146,1e1d39f63085a3825ddc02f81711a70b56744878aed7a855fdf639ca5dc5b066739ac2d501aed85046b6dad7b93f4cc5fb7497ecacf9940f91b28b60fcbec4cf6bc7eabbb1e7ecbef6735d0639967beb0735c503904f44e0c3ba7cae61b4b54d90f6ccc4f6bbeb964600be8777f4c62b
AES,"&]R-hj3""ZL'I.u|+_3:gocV~Dkh&-Ma_?F.Ok_D W^TO3>/P'7yn",90ade6704eed3b8a4b55d431838c464cec2241162d77fcb57310e252af3cdbcd,c164cf9f8a4f44bc01f27a843d78f9dd,17dc75c0cddfc92b4ed475c50af379564d74fc4a33d029b090cfa0a3e6fcd1a010ab90f15d7dfe66baac1540af02e7d4d5eff6eb6318a28b0cefdb7e9da654af
AES,Understanding astronomy requires knowledge of diplomacy.,38229875c9bf81d498fd80005fc4fd9a50ae1d1815aaa8c3d58ca42d9cfab7fd,0bf80758328494b464cea57b6fcbc556,12e89e7a4e4498ca8650c94026f6e9905b8c3fbedeacffef519832107488d0f61c562f98d5bf2e8df94731500898de6060388095142d7240db78ee915f1161b6
AES,Exploring educational technology reveals the importance of authentication.,000e090dd280727550815237d873861f06abfba55a56659fa001e3e3d8495ec4,9a13404b374a9bcef7bbf56873885602,32d14e74561d1df125e97d18e5f5f333930bb5dc1b14d50eaf79b9464a419a74de2d84ae51f6d60a9c508c84f0ccb2523700a05e3d4a322645b74a6fb5d66fe61411a12ef22f864d8b392ac08ad5714d
AES,Learning about computer science can be national but rewarding.,dd9b175635f85c3f0c6a5986f4662983eb03c3ff3496a64ae15aaf49e00a93bf,bb4022550822bad417aad2d31cdfd230,d1137e1969dba6f39235acd0f3a5d884b2a30d9dd704606d1f7ef8a8b3d9a2ddd6db08aaab4c71fdbbff5903c8d0bb0f85a31c0e7c5cd8cecc81613cff48b6ad
AES,The cryptography is a key component of environmental conservation.,82083e646e032f10e6436b003a691e4d1e7775c97deeda623c265b50b10ebfe5,7610464c6b6cb73f6c115adfd4ba6a8b,4f287cec52259b9422ef9d307b5b0281efa05252c794ecf8b6effcbfc684eeebc037e9ff0612c21c55f6563bebc0fd820f83f2c169967419123654d8ec3d1f2887c84c4b77799beae04ca4a18b88c1e9
AES,The national nature of global politics is evident in astrophysics.,2560cbdfe6eba92cf05caae97356040c61e9a6a15275dee04f3710b765b7f1b7,8e1d66a9d9ce4bff7dbea706afd6bf3f,c35426f84efc3a51205ebe54f8c80619e0f8285a7953babe491e94772b97ad72b46f3b75b929ff89589dbdbe072414e41a3b7be1e4abf58e6e7e1e0bd9664f52e6bf63b1b7464d050e8bfb78df6122b7
AES,"In the context of diplomacy, trade agreements is productive.",333c2a7539ff432aa30f8c5bb9afc8aa9db6eeaac659a2624d2b8e088259fd48,c5e11dff751d95f55e78aa4781788bc6,5fe8381436fd847d1bd3e8d490062218d95596572e6e8dbcce6765148b87e4cf0bf4dd73d1c02ba58cd0004b5b6c6aeb44dbd955b854e09f206dbf20a7ec44dc
AES,j8sH^fO\nzEpq.LMjKu1gHF1n78]IC\@As/$o@e~?z]7U}KA0v8:5Dgjn\D,0df6a98f369f1b6d98ec77575cace8050cf6ea53849ce569bf98d3d1459aab00,91ee7d16100cea266d01a796cfff35ea,0ddc22033259586b9e282bab3a048dc00ffb4a015e18325ba5e697b897315e34c20aa77b2646b54842a71e9622dfa8ddcb1c97f6f06c8bd35884511835a5b5d5
AES,The productive machine learning is essential for digital forensics.,c1b71f69c74a1cc9e7f303b20401c2ff03a6478757dd1d43659d608c212dd0e9,43291a465a695a19b11b4dd1902cea38,4c396bf1c0c98b65312d4e61fc61aa71c8791bb5dcf242221193d0c4fafd9b8efbf9c4a22cdfa3228bf7bf39b55d1bbe5681588642c9e5889e04cc051e57ec14b534c8269418042b350103eff2544385
AES,Exploring educational technology reveals the importance of renewable energy.,4a22806d7de4050e2b922703302c9b9414da8e8b72359d5b9642536eb6d1cae1,aa1c1b3de7390575217dbeb6e179d374,8e1f042d82e8eca819e4931ac9802fea17afc110085e7de749dee9c2a985da41c73c7eeb7b0b2b9727d7dcf4c1a5c2a6e7cc7df2d4f31d179960bb3bbb8d6866f4a78683702619fc40751c8d213a8d06
AES,"Sx L}0,eQe9^;f|3L?es&:pQ%0gtM",3b048bbe41d037df37866fb676553b541b4c28c7a7dc15318e742451683fd054,bbfe3d26e9f8229306ef215590965947,a1c40565a2e18e4c2f024b18392346cef064985367d76cebfcec441a95468943
AES,"cqD|""f5w&c*`2|<JrT<IIH|If8$""NvNl-YjizH@~|k{%LR(2*j",2dfd8973bc375393631a9f84290be019374bc5e4837a7390e03d0eeb0300dddc,5777e319154a890880e3cadcb57d545b,cd86ea3a64eaf325a0ea4507dfcbe9b0ad2b307049fd868baf33a6436851ff1e34cf18c3b86dac37f3c9ca7730493761034ca8a1b3423874fb3d41beff2b458e
AES,"In the context of higher education, social welfare is regional.",ba67f1890c245a7fa7353a8403cb81b907eeb1539f57a82bbd92e5bdee62eefa,8fc7dd6bebff43e3170f6a149d38e2d2,2fa563874aa942014833e191a95dc961c9cf94b42ba02723ddd16d5666dcf3f975754854b992ad98a133100b88c035355594acdf169e86313fe173b2ab08dd71
AES,The automation is very important for artificial intelligence.,45583695fd2b0943e47edf23d389c633d6df5dfce9bb8aeba8db431269f5e5e4,d5fb04a1bb50bd64b165a7fb7fb99d08,2fca428d1101c7de778db07509e3ece6aa9c5bab9814d00bce9e54ef114122dd8e95c18e01ff13abde17f7c632a33b4ccc3841d7e8692484bbf880ef0c5de97a
AES,"Q_ty!jdSEC_Sy@{<FR6AGGWe@?Q{  tU(Nq""3Ng#X:B}YD;{gQQbs,{^]iaN<>4|Xg?Z:",87f88913c28a928b5625c026dda7f258f8e53bfa28a380e2baa5cf38fa07d1b1,ef4fd91ce92f97552ae7d02549dceba0,f45882f36dfd9a31ee06de216b4c12d88569dc6b5dd51a334bfeaf65ced069dfff40f4eb80b9bdb718c18dba296ad6aacd4bb316d05f465a25af122e2bf6bb302c8da948ecd5e0fe2404b2a5c6199c2d
AES,The global nature of higher education is evident in public health.,e6aa94ab6293cb40cd24303e360a3c7e1495b630afc6eadc01340b9bfcfe3515,e8e72610df1ec6362b1b498675215967,b2c61a1fff59a6d00d0dd6deb1062d984a8f05afdbac90051d1a984ce151b13e432f0d0a521bb6187ffa95904ad1704c862b2f655d419a511188183038c9d875f2d30e52b54820e1298ce67233f4b32f
AES,[z_Y2NMV~g,ab8d57a83745b9376b52b8a19408a7fed1b0810c635beaa12bba57302a3faec6,9c75e2ce1476104539ca2f1788b6a3cb,8c777f0e6ea365d248b62288785dde9a
AES,The efficient literature is essential for startups.,c52d3cd17c63be8c27f7118d0bfdfac47cf16110d1db543c674dc02a286b71a5,49fa35d8c079452226f1b6f2cf7405b9,3d50da57e644ebfc72ced21d3939826022f8b007600e44db0819cab9cd702dd11c6ee12928a761ab5572924519e4bb44a3af0d101949cbfa8b0ec434f9e6208e
AES,"^E(AE2W7gp69k3ArpVyGcAK`k})!.dIn'jks>eC ZJr#kj""RQS2S]<bwjfh8QZ_=3$<5?I]C)JAIw,_U2"" ZJ$>~[3 J",b86462c2b060e2cc754c785d74d6ab8de0cab4bc12bf613cb61ad97602cc4741,e5f5155242205f9a03d9b93b6542aba6,b4b810cf1d347f6a2c3183cae992c634eab58f2c0dea764a3cd195806a8f1d80f3f1b7c750b41ac8d5d620b2262ceac6156b667c6ebdff36e70e5527e0991bdf869c132f2d5f0f3e2d0fc323be10362141d190aec4c87c6006a80d973eef0c44
AES,"K@1Qh$epral%BUt7xR*1O<:,b3P-\0",d8fb172ca2ff35b52fc586add48bf73320513128e02ddcc89e47ebb8f83f9cb9,9c5028a549b3fb3f66b1f9d14d933111,15cb103e4b1952ae302d972454d0e661955bba40a9803bee4b522ae53bbee07b
AES,""",C*9AbIQKhd@oKz~Br!['%:)(d[K RyikUcRXg16",1831b47b7f83d4e99852f86b6cd50082e7c3f4cfbd9d0f1b4f441f526db56f12,d8beebed702ec22da3fef8faae31fbca,768a32f8a883ba5697ebacf87bba87320f01916facf49e6f453e2a0be7f8caf61b89bf9a4995b587a6e69d69b46d507f
AES,The global space technology is essential for information technology.,eb7147b2bb3a28d5e4e408f78759179a6fb970886de2aa693c5980ee51eb6780,12df6ea55914308bef64b4d78654427e,c43fe4127709937c0d4ba34ec3c9c5b4a6c769de8d34d0f3de29e0d0e5db48825d0fcc6379d352f2480986084ade8a7b5b9787e285fa46f6d0a72dfae284b44137c3d8fb81c6034f41dc6fa75c39d9f0
AES,"%=uQIkZ/oD&8Qhi""^*1j[wZkOkxQLX:m[Eb=Xx-v7|Px;KyR#@jk0qRwo+",bc4973d876745c56b60a0c25e4d6754dca0e7a67cb8e156804b7336a06ae8a2b,b7950320048f6529a7b3028856f298e1,2c49eab11da2c18641bde401272e3b976155a02579f202c6816c2776f2992da456ee7249cca9e26e1afcc9c9858816a150166f441cafd4371886498bf8999714
AES,"8sdvRfb>j)Di4K""emP;+0 6E{g.vo1Ix2]MtZ!bvsR)F,./dJuWfj!tS",e3cb068a7dad7f0cf0a3299750f3ead954934d9a30a221272cd4b42b47022a42,0273edc706e6a600ba156f49d6ae5baf,62821b29a5a59ef774a78c4870d51316708ca8d51139183f42ed21477623067d0dab91e9de6108bf1dd39f197eab2b9e7f291f4e13d6c347ff5b6d62a3deff83
AES,"%y%<xF<p#""SijZx}u)IFA%#B",5999fd9e8f8df41e84982a1654cc8413dacf6923e829ddec611be69de596333c,0bdd61c583b1a45a9356092027badc01,c31dddfb4bc96dc565f156b38f7c14cfe05a2c02c58a9d6f26a05da2c1c7d286
AES,Exploring community engagement reveals the importance of higher education.,a1653526070897c71950685bd50d5b31be36d1751fb7222048af9a8b71bdb2d9,08603fa2f27598bb03b1915fc95460bb,656bdfd6cda6becf76274c790e71fd4bfc29cf14d2fd7c0578b6bf7f6347275c5e680da752f53ebd8434711f5faf592855cba76fe98123e99456da379a3960c406e4542d78f0fd1e1893eb9fc430281e
AES,This is a essential message about astronomy.,5f44ae50a47e3ded99c2bee70b71a7236947ba1c3845e1e56b0ab68154c7640b,4a9bfd8c382bc49a345d11e90b888997,2288fe5035e4a648143dc7db3fe680916f4b939b7c4067d50e453efef9c78bfa4dc25fe356f9cf898bd0d6abd31599e2
AES,"D2#pm&$$bD0)v,9zzqm,8b@zN3I0SpOe2J =gVfcV5GlL.hq#-CkW?sZWVcEF?t#&lQJnPMgig""5a*|q< Q{H:qU|LU9Zwh@}O",34e61952208bcad489fd9e3e2a08a622206531f845a26b4d8496dbd3d4433790,c434a06846c21d4f30152fdd718b2b9e,5bab3281efe0ae4b211094ade301f032fec9a17c5cbbcd250a56a3b99770919ff8d355b9ac11f6754b1d84173365d5fce78f1b0e5a7efaba28c06c32a36ac5d3b7703a186682bb34aa78e8df0395e7b75ed43b20485cff952978542ed343b03f5feaac829b1b242607a1b989e6aed4a0
AES,The financial markets is a key component of space technology.,1288b6473ed556a81d1c07719aef3eff0f9f25ee7deb22c766976706f42aeeff,d9406a3c68ef50c61a22cd1ad4fbda0d,416fa5d804db26a9d237ac714d24fc9e6fb26b64df24cf77a6cc023c9f4ae50e8bc8b78d1e642ceb18b2827ab05b19dc4ae14fb3747f1108f6569c29c658235a
AES,Learning about cybersecurity can be collaborative but rewarding.,db2604514db4cf64591b8fd985fc4dc80856ab5675a7aa97d1ef3364caf4b778,cf24c068d394026ed12442ffbcbdbcfa,b04b3c65a3fc00a4e17712cbc51fb723e33a1a4faa92547b4fc2480e6db55024999a90ebc0679169e7d65827503bb70c3b425a8c1bdeae088fcffdb4be279d550157c18c9f900701bf8718bfe7da1fb0
AES,Understanding astrophysics requires knowledge of philanthropy.,f61be03ba9e7eb160690c204e9c87611cf6de676adf0f85f92fa5465d58418e0,c1d2fc75e2750b3e9c7cdea78f5cbe00,74598c4bb707caf344f655ea76a2301ed6219c6b15e4a582d9292d58ae5395ac06179c534f84f03869579f7ee186d39ea7edec0f3d5462b7fa9c81343816c340
AES,T~hAQFO0@!4cJ|oSMR0:7,46e2c803ac21d5b28d15830498edfa46ca5a8acd51442b3ee24502675a6b8249,b55f07eb1bbe1d2796bc51b8fbccaef7,e06d7fce64cc34040cbf5756b04af785c27b56d725ae85c51121e41fccc8ec5a
AES,"~ty\H0&\J~L^vIY$R=]SnNa_&8|St@JtS(\]*u5mAwK<^[1s|B+%[9^g,<0jjfxrXv3{27/LruP,rvISVv<]/Se@",acdadfbbdc149fa9d73f508248cdffd811bfc6259f72f210ac35eb1481c8a3e9,5229a9ed16e1cd43fe5e13478cb252aa,370fc094c67ea1b15fc05b8d38c9f28600ed95571cdd851d461ce4b779538c1438d4901a3d48baec94053a7096dfdcb8ae08d481e18776a27f37c58e1928a4302ce83f6d987a14d349aeb19d8651c5e5cb0910cdfa8978a65fc6eaa83a3c2861
AES,Ha;|PX%jTT\ W^tPGZA`~>9/{G^R0Ip]3ZhmZREt*laxq)I>b[B^,61671a065e26143da5d2734388e66e37d8f36bdf00fb859b78f5fde172238e9b,be0a29b7cc0405ebe9e3278aa95d3ffe,6de22c91716bd272931925a873ca7dccdf6d99c2307bdf125b1d52ced367c7ddaf849d1a1597ea9a63f1149283644bef2e381f37b57d714383f3fed198706c62
AES,The productive cryptography is essential for automation.,dd761e9ab68520929db3c094bed4759c6e1d86fccde2612b1988f0b0b1aa2dce,dde5a98580a39e7d106a1c414a08bfd5,9983fddd0947366375dd858afc36a0aa4122baa83d275bf741c334aa79eb98e006d7c1616eb3fd386ab1c4b9ba969022175cc9752564edd23f4a9d1278280787
AES,$P!=JHL>`FiDG8zVzb;f,02efe051d606e30e61d5b148409658295d62894148cd981d1b766eb13cb416a8,7070e6f52db88e8af342e084840985a4,845667e2f8f7a4608f0e7cd59c710aae1d85a51ef5c2c45496282fd4959d7c08
AES,":""a%%t8ay$b\PC|(x;p)YYZq8#:s%.#NbCz04>D75}LF(Z:&ggslkE:([n""Vf3!Ia&-9p)`V3mFaM",ea639d2d3253a7858ae7d781c11b1887df2d629be623a6a00e2654902251eb12,be6d90f7f0a6f22e560c5ee8623e8e94,790338c5b0989896ce009a7d45337bc0ed4c82ee189452a210a64f7898ca0c6fafd503fe75c18b2a63ec193815ef998c4085aa12214671bf9eb65a4b96c7b1e216780518d7b2723ec8b1e318439b1247
AES,The vital economic development is essential for social justice.,5311ac01c42dd29d1a8f078f44b80a0bd3efc6bc999833a22cc1e1571d775e6b,1b2f23658cdffc6356a160a488e2dccc,e0fe733ab0f2a26c42ff134f5b0e8704b71a12dfab237c0a858a6e3ce296ab0e1e28bf1b61e117387cbcd247859a726699c79d86ec5ebb58f3b5a1a8ddfe589e
AES,"-P7|}hs/[sdr:8;mu?]LT1#xKg*Cn]BMvtg+LBKx,p6obFM'9+ !/]/&sU,a?/_)i_`KgcFXYCGrBf6=ZOW'a#h4;)z^;y",1ca60b897ccdd74a70f4b598767387e1e243bae6ac8cc3bd6b307ca6c760d811,6bf945989147842ea487c095491dc47b,89ea388622e66f3ed69149217599d1181373b00816a16a9fac823f416e41e4a4947745a25d38707548d187e6f7fee585f958755570dbcc09d07e45f6a61e59e5289256214b77dc1ec58275eae401a96bdcc6fb4b1ef7b4cbb360192714be4598
AES,Exploring literature reveals the importance of key management.,329bf632f71c5cd8f5cc87438f4b15ed50f2ab6d940a7331796978b2344dfb98,1b535ff12fb7657d2c35a2587353e848,8b886ba218bf74e61f52932802fbc5943e55f25d8cc3defd78c7f511b758c61aac6260add4cee93f888adcf476d78e77f5d0f18fb1ad9b7156829e1a039a89b9
AES,z_*A7y8(GsF{IqG<o7Cc,86eb0c7a5f37306c18a2ec7b50088d908fd340028561d540e9e9fac46f829e52,250e2121e6f0ee05f9352a6a908651e5,f8a34a703290d2b52db161f864eae229784bfce4a645c4c5cc14934e87c9e98d
AES,The inclusive literature is essential for cybersecurity.,4d4b0381d7c34192927d4eda21c0906da2f7c2ff25668e81bbfea230e5962c95,ba57a6d44f049784ab4863b8edf12d97,759f279295e446d6c1e65fe3844863a20de8ada63ba68e30aac7ff7508df66047779ebf0911382fba0558c8a7d34ac5ec59584a8cde7815e9b45d3d0062de661
AES,"'F*2xAI'613I6#[E=ZeSL+0?2oqb`xG.OZ\d`(%g()rZx,C{c-i\qR/<n@mzwbA]L..52Y&Top<zO[SWMDMRtQ)1!\dj^ g/na",0acde5431e511b61335c7d060fa797153e6053df66eb0172f97c8725f181d775,826bb218221982f1ac7f1a1b86f5fe69,b24f54e581060d5929b5621dcdef37167bfe835640ed5acdec682967b069974e5602585a657ec2783487bcf5b8a25abe84360d56a601b2fd638b0531c9abffba5c0671d3fb56219d59549b7d55e82d577bf68b15921c5fa5fc3628890c5c7bef626f2806e82382022f9747eb18263c9f
AES,This is a complex message about artificial intelligence.,49aeb4c91357dbfd7210074eb8194c91ec4be83f90a534191663280ab58891ef,b365dd22319c2d437680092169ee85bf,d414d8267be5c124e20311cd54a3cc05c1710fd1bc78a833a2e1ce98c5cd7ddb9f3639a13ff11dde721b87a92b7d9856f955bbb6316bda84715b2c11de31a83d
AES,5Th@65Cygy?8P,b190a1330e9fe6f1f7f1e2cd549d6d387bc4243812606e891c2ef49df3c09400,9185f1a16e0da49d9831b7e79521f211,9fb4e45232cc21545cce03bea16a602c
AES,The higher education is a key component of diplomacy.,6c82d4bfc8c3dec47e03ae925bcd895f7e5b31b585662d6943acba63f3a743ba,fef027fdac5066c8101857ebf546f376,d7bd366a9a30b3e952fb182d72f115098006c135e2f495a3b1793b563caa6e6bb39a8971bb8b8df2fdb35869d24ad25f9c508cb2be110d2f82f4e33151292126
AES,m3)a62z3MI?CMcFqaUDb*_\BIds1]}]sn`&:!7IT@yQe[$s> dC&|j,177766ba7afafddd29db86007cc77e95faf16d8f1ffe556216c55f9f1a06a63a,ff18f2c65d7e80f324d4d568cd2441f6,48c2193ddeeb44cdc277197677c4e8f1c45de48589273a49f877b6ca68541d610ef2ced1187a11ccedabb5ba69bbef33c1dcf4aa2ace7fccc451fa5d22e47d27
AES,"p%e5`R!k[,4 ;'TbOyts`$c'sA(J@PTcT&;grbHo[u.JUb57+kBy 3xc)I/(kq(jWN9na$",f06cd7347221399426580e20424197e55b440444cf8a000a3771019a64e8c158,d032a0fa5b393ac0b53d5458dc71d801,e2d44b86a9f931ea5fb2860874305b0560f7b006e7635e0fdcab8c899c228294a1daf439be0b400f108d4b0be2813fdf0a13fb8f70608a71df096b1ce4fd0932c9d127cab00e290c8d87dfbc9c2ffd19
