algorithm,plaintext,key,iv,encrypted_message
AES,"M [Q<}4U3)`&R.ouR?,5,*DH$/PX_-!Yu:So,49S(X14bt5QH%bcU=66Wgs,\*[<@ed4$NmZhJVE\L-;$W9Bwt;=nn\3",0f1eaa92c86551e8c39c296d6a8d0f3c60559e611ad861f2e6ca9636f9d8f357,cfbb544d954022dd1e27a9e5285a38dd,8947b519c983bd04664810a6f5cbc4af62ebfb45276f916bdf456b1e16968d101cd5030079674ff76c6292cb5b8d2cec60f0d22cd6f0738ebadf48d36691ade5002a406dd57bb57cdb355f4e3a13704d7b8c17fde9873cca89d474fc366e24b1
AES,The innovative encryption is essential for trade agreements.,b11b183435d2cb9b425b3de6f5da6876159ab327d097c656059ab3e74c71c37c,fa5853d0e33954a337d811d7909da07a,59e4ab4879ce572a36914f5713b82dbc3ec6820144995358bef3011a556472e8f9c5e5d158686b1ffa1b89baf2e16e7de527dea78160028112da9669ff2f2977
AES,"i\/a+\_eK,}DE+;~<E>Kev$5Weqjpkl/`jgRDU87Pi:VOyfEt/(BTLw0WgJ(e)-k_O?gLKF<QxH{JCznas;lyd",9b89ec8b6a1569eeef8c47be743a85852bee9700e037069832e36b74309130d9,9d70de7fb7a57908e3892a4d9ece4dce,da0e3bb5812a88e63f35c1c647545c06f15ecfe706913d22df01670272c95538d0ec0f13606e3092f086fb1d0a07774e3ea9dd8becf126505d3656ebaf5b5e7f597ac7f3f726e90c1a8437626d885864dfefde3fa153137e71c3e27de9b29237
AES,"[IxO0u'*Spa[Sn@,7gR*#^xDqvrud=+@5\?rJ4Jmw""&L5TX77""'5D!|*-k7-g]a+",7a9bd059a2cf2854272d46287d18554d1c38a09a2109cb5fbd61d1e43fd6f62c,1f0a06f8b73c1e2af359d82d93ddb161,36d309dde2cdec5b26dacf23f2e376e653c0b17880a92258816f3474a8ef2d95b7d1b76d1a73a116df6fb61ef98f67b1449a42b8b20eb0dda4cfc13914732625cb6573c471cbb1e9913919aec8a19231
AES,"In the context of financial markets, sustainable development is efficient.",6fd01f73e1770f8b43127befb19ee1ee660212168a355606f26bafb941e79e56,510197f7c897d7ba3934ff9b7a2ebd65,8c4583d53e332db71b8e510a92be7e427b8abb02ba90227412c60687169021dfeca85be3397fdf41d807802d6a459503b9d686db93b614ea2719e57e0df7d6fec3cd19824ac44e23160ddb2ad3c1c563
AES,The cooperative community engagement is essential for cybersecurity.,32df95d904673a950e324aebba2289a0fb5156b598b9c95f67182bf953450099,b72c2cafabe7d1a72e7bd6b98fe1cab0,4af2c1045d659727ce63ca551cfba2de7305958e16f10ae1fb5e2642e99308f2dbd43304092b44af46541cda05522039e65ea88f0be90af166c49f9b7a7cb558fdd43ad1810e775377d52dd8599408c7
AES,"3`4\E=3t39<U04l]5:!Mi[BzW6,}2e-gX1k/T',Wj`=uA:GTr7!RlY^Lh=d[ar""Y05x7S-Xs^Aw(UTDU9x O[<ZC+h)E",9ca92f54a0e17b49f6a7d6e0248013bdceb0b4dd433ede0e667ea00e748858de,c83eeac27b3863e6b2b30192a5426d54,3f23a3e714b494aa6fc4d7f2dfe5472762e7d21947c9e4020416ed17fa9f3bc626e17718ac7da2eab14ccae86b810121f492320d76c38c342fd9e60136ddbc91a0d68dfd9e254f259b012d3af29a3b4b7d03746bf45edb12b22593ec6d2b339f
AES,Learning about financial markets can be innovative but rewarding.,5c8205c478a8a614e28117fec2b70862463bc490c28d693459d22d5562c482a2,a6357fa6a54a013ed5153abeec4f5ef8,021365fdc6e973dcbdb5451439270c7a4247eb9dc8c2f920c47047dd1fe7725f47f24a558a556186b93acd6696e534f22e22fbc6ce1475d52c02e8e874a1f174f4bae26a0fadbd1afec99edd97ba63f3
AES,"In the world of peacekeeping, innovation plays a crucial role.",a768865139a8da8cd7145f2473f028a5b531505df421ea85b25e54da9a941e4b,af7ee326ec67a808d7f9e6a363be7ca0,02cbb4fff90b4abe13710419c002e846f74e16f88f06a8fc4cdfbb0a275558ebae33a9625fa2ae3b9ed0f0b416183d60813ffe9ee24a0ae0cfaae93352365549
AES,"9gFI>VrU&\[\d2D(0cNK5L'k0""BfamS'""4?n4oJ5q^l_#1",ba0aaff475e57af674d2a9806c81899911e092f622ec10a986e1dea7a4c4f980,e855ea9dcff761781263343505acd353,b87dfbc2907c96370dd1607979abc0e0cea25fa83d3da425b2631164a1fb2b4924f87f2c1b5dd67b58335504d1a1cb9f
AES,"pDJGuvU|5\o:~R\gK/=DMwj)L$q^n{A8?TQXF""v_9 ^98`b_[81`CIGr#h;7c,'t S;gzYPI1V5Vh[=-1",95554a724c78aebc1ab3662e7ece58b4bd764caa5728cf5c91c30c9e4bde5911,783f731671a4363e31f8cf3dbb02ea9b,6de80f3ae03de446a7d33b2843b410574207114b63d6ac479d7366de9f6474dc3177cde118e441190e795a29987c34ea685a25e7686e86ad4d2e4cf042de49e00cb804852fda23f2a1a55f4c0f1ddfe00de92dfbfc5d4cdf3bbdc0c8ef16ca37
AES,zhH7l#Cv+Gm|1cV2|T +%v?FuR+^?_E<$j'SqW]X 4vYT}s1='7KIb,90370304871814204574b5acdc0e9931ca08fc99ad13109aac398dfbaa3ef042,da5ab97c6588fa2d825036f4e98d6f6d,b4b4c8addecf1d8b8acb1a6ac047d4f721027c4e42ac555c77d6e093ac099e21d1cf9f508c60726153be1d96826319b224dfbdec80a89783c1f61423d0b1d877
AES,Exploring space exploration reveals the importance of global politics.,054fc508d4ca0f2d78aa57934fe991e39a0a6536f7fdfbe1d52de4149534282c,21b56e395a39a162700ae176f62e1609,eaea284097bbf4e0037fc58179acfdc07bd001de0d8ff06d7ab5e6e6a89ada8423a53d8c5e330ccc397ad3ed39948566dcbe505cf7ca965d5f646565d28955aa74b891ac85a766ed12866ff2a34e6e4a
AES,The authentication is a key component of economic development.,e3bcf0203774a40be7b8e4f5f0741a6e96aa026f25510acada755e00a449cc94,a46d6b0aaa83db010d4e081b198c2be4,1c4d29fccca6a3ab1586c5dbdbe4a5c388e498640be061cacec5e986fc8033356a8a9828f32e79f374c3b66485d06dc9a0a2c343d36a5e17e375af8cd7f1184f
AES,The national space exploration is essential for international relations.,63940bf84a26ed8256a74012a2de28be1024ba9e6fb0031f805d24d5c606f8c8,8a0447ee5c5cd5ba124c54eb6437795a,aaf561a4013b64e1d91a0d4b3f12ee1fd5173330e930e32e7728ad6015cbe6780d90c67b92443ba1a922df46ee3a347b7b8441b2c0464943166217af34a04daa32fc2b880c3dbfd8780d3dce7855b74d
AES,The security is a key component of international relations.,615fd636aece61105b7a58e8b11cc1b541c2c7ff6ead0675aba85aa0d5a8c606,3c0dc081b30e546445f3996e074114de,2a51e7141b57a655e97f7de5f0169fac68ebd67e538b3e9c8515d02d5a74bc148aae0db672e7fe74b5aadfa52917201f6b86ce95ae67d8d7f0fd7fd3807e1c6f
AES,The national key management is essential for financial markets.,c533e1efb0adf6dbace08c8066015b7fa0ddfeceed60872fe0f539f9cee5b269,601c9cef798a21e808da43040f0e0759,df103252f889e77e86f9ecad4a79375a8be66a60f240a8a04394b51c8bb297c080338edb4335b1b3de093479b3af05385697dfd5298746ade9ff01d435806b33
AES,"T)1%awtD+!*Cw1W0]z+*8r0UE'[#D[]%B-WN\e_O"")t@~&}7#= ""=xQ?wW&",42d29d3e8f1b37e1730b8882609dad691241454652f0553862908c349cdf5695,5a35e2473687fa43539c451bc6286eb7,7524d06afcbea3d631af2739145ecebbd4ba528a776dacf29a3d3df61831a0ecac29f85a395763427ae6f95b70adb6c4a97d3affeb64a60bd2a470db0eb4204c
AES,The productive nature of business development is evident in innovation.,4b28f405cb754277812cc6def09e857848a60d6f6e2a7c6cdfdb61f70df9422a,f8241098614da1b1f4a88b84a5d6c5f2,3ba5e2e95e2542f898eb68decfe9364c66ce3e94a8e44ebbd25fdb47d6910293d8e56f4ea30214d1553be968f7a18640e6135e7ef1560c0d6d69cf98edee9d16b67ceb0211790bb3d5f8e24f8df72460
AES,3tid|&`rZv{:fkOf,5d5071a09aca9b71543f41c7142537fe7fa3812f7ad24b8397e92291c3da2527,5ad16449b61aeb334d5770590a03233b,bac8f2cabcd5e688e309e8dc84ab435464f17ec73126fd48c82e387ba58c1331
AES,Understanding cybersecurity requires knowledge of data integrity.,f06826a36c20b4eb2443e7245f5464d0f6c929c7804ffe6767714f1cde3b7954,cdc064b1e124bbbcdcad2f7df660f851,a0ca29536deda3d9b0d2d13d1ba1ad4506e985e0a3f9cb3453e30d54f9692a12a1ad2516d62f9f173ded62ec881eafe0e0b2feeb7e113ac394950e4832f2ed4dee7613f5a27abb2d5052bf27dd72c4ed
AES,KhaFuI! Qnc;#g}o&(!&(8LVp6Hk1/%:aI.M;1UVHpYUCR=L-QA'U%#)]Uc7W?Q5G1AinF5pA9,76cfcf798b6b884f653efaf01dbf0b12e2aa6123cece55c7e5fcbc9e98e14f4d,51feda9bb3c38b634e3d2a4ab873f7f7,2d4019ff0cc7c51736e75316620cd4f1e830bd0e573e7e380a2c1a24676b24ca64cc41d4a31b0f367744cd7db0cffe3f08e8744a4ced3a85565edff7df5b10013c0418d86d686ca9b258d889a9a117b4
AES,+pw!EVvm@qj #glKH}@xTox;;rL,e9c695c11affd31fb7bce773bff7f969671ac8484e71d58a5daa265116d45ba2,3166a730c76d43db3d0da5651427feb1,f36150155db39f5c5a47717ab8756c3358b4882af4e386e9d1bc061936289655
AES,EkHrkc>}&6FWrr{Jnw%f8&,477bcfbbbd8e4223dc8324ac4e5b0c0c174fb199e5163d6e803325401a4e4f19,6e9a477af6651543085467d19792c0c6,5dc0e2e87dbd1ac914b2f377f65e87daf18bc6e71d265f3c1d16975a2e29610b
AES,"N}UB-^?Asa@H4r'T=.n}[?FR_+~,i[VWbU+NjEI>zD;",171376f075bba9319d64f11d9cf3199b30cfd9d744bec31f3c4702e57e585b11,b243b866866fe015442c3e3c2ade35f4,f59c0092cb4d68656032229bd6c2f4bd16e4bec329954f10fcc41e66fb7312a1f738601520d3f01b405a603854efb0f9
AES,"In the world of global politics, trade agreements plays a crucial role.",44c93a43a676e04aabd60174dd9311fd49f845a7343f19892218751628b15616,cfc267dd40ef56c02d0da26ea78e3e04,4353dfab706b03d9d7fe659f651caf9e7dc99acae7286b7d797ab42e5cabc7779f6602f0742de656a27254fe52ccaa40b08d5476077c73582d2f78d250011a8b44bc5f0aa42925514c978a48c3784593
AES,0y^Q1Eonsw/]q]K@IZGnN7bwlOP%?-^=f}%%2w|~yEw}~Ii1wIyiJzt:Nr;8S5|9RHO,b7b83b483685f42fc65f2bdd6f87af83990244488195cb4f3c6fd62ee5b4b9bb,70a300e30cb4d5917222712c9c16e8fc,ab14b3d2d6d9b0b19948d8bd1fbd38d3395fe684cb65e41bf79f708d7761ad88f3cd9fafae73aca47cfa8233a2196371afdf7f68b2826da4a9a2f406386dd7af5dd128cc6c0659e7b3a1339d34ff5c8f
AES,Learning about cybersecurity can be tactical but rewarding.,890f940eb33b4b8b183b749c7688021d3231f7574359b25ed7d8bccb83db47ed,78d7614f1888b8f074a0adadd3f79778,e83c1954d8f63842ef29d91d88360bf0619c79ac079c44ba4eea06f7a80bc2990d054bff894b12daeb7183ea7308cfff5fa737ff7039ae3a64318850e24419f5
AES,I@{f<{>-SV^$r%_i:iLZ_p-,01518e398674206162b3b42c2714f337240d223d520c3c6f270ad131fb2902ea,b7fcb92380d6630a5a8080e0ae034dcd,d75f7d0b828d89fc8ad5dafa4e110b4b73abc9c8fe69fbae6c5839882f531640
AES,Learning about innovation can be inclusive but rewarding.,d071bb43e25ec92d3671d27c614ac5fdb5bcdb0c7d04ac0ac68c5b8fda858cbc,02b322b391970cc3dce6de55dd47f92a,987415799a311c69eb0d6ca7649fadc7d73631cdb18d8baf0d079c6d5b21f1c150acda3acd8d11f3fd0a578cbd459765613e7d69dd3a80651af2eb718d546fc7
AES,"L~D/mHX+tp=h^A#2fhi#2V*6ek&$1|%:Izm@A)R; y)_:rDgbx0Ah4{~z,=E_:zMaPYU)doFW|",402e90d0d2b53e771dd1a7e11ec9fbbcba01cac57c98a334a26bd83bb0567f60,ac870d1bd127cd6168b67d1de0a1db63,595bedd5b831d4457cc5e027eed8a2c8b4756617e2dcfc7a52441043e8728707d4fc75dbd1766864f83b6fecfda7b9382adc968c921bab9e79a985a881a80799371233693d619f77f31e2d621c009db8
AES,k]dk9?(#n)1*(p!Gd8PV[DNysVxQhd*kp4|?V)^eE{_~_\15rdG-~U@HyW`,79a008a568b8d569ec13d189b4275bcc555e1ad86d8be84c97b6df780433bf41,ee34de2dd68b430a5aafd937633dcaab,dbde7554540e47c934f855dc7100ce0086c96aeb4fc0e2c397530271c7611c2982f8bff736496c50106f9aca8cc33360b0cbe6692fe39964d22ba8d211791716
AES,Understanding higher education requires knowledge of medical research.,92171ef999f118436ac2ba1a4db3231b2efaf06c0afdc2c4d059b8ec55dad5d9,16755638a5102c05ae6158f7c9a3cbad,b137fd1c548598e43bed1217b6c7b705124072cbb3fd5d5c9a8ec0bf4a474fdc35a875b65f52e99d17485d3471ef955d9b2f9faac885043cb273d59a773dded010d08b2c113581922534aff39dcff1e2
AES,"@Gx-+.d_p/pEqmMK,|?oej^/.m3EV""@K|&Scx2U.$EGtFQ\\X'bNy$+QIcO>FZT3m:I>:E.3Af_a""T:`u",3db23407c7b77c99aa8caeec1616cd30d8a09a5dc34d0e45853d1ac81c7a5242,88a497f5ed0e3504a3a4782639e8dbcb,0337c827ee94fb618af0c3808519e4206bc6f370fde2413e2de0369056d853e5d86423cb5d01ecabc49ffa7092338e474a8dccd2435b5a6a393567b0d87dde25e61cfea6b0cfe6c529dc0f9f2878ba5bc39ca4530a73ab6e46411b203d093a9a
AES,Exploring philanthropy reveals the importance of automation.,8e23999366efe0e3011ee52115a98e5712f670591c50c846275e3a67873f1f96,0ba44c2cd3bb9c38e1e80f487df52148,695e619b211f2d3ce7b3d0180941916b222ddf47972eb32927e0c773e8639e677f9dd6db53b35a90debaece4902ffe8ba58690049863b785c3b935004ef05ff4
AES,Understanding trade agreements requires knowledge of confidentiality.,464e82ae327d3ea1114ddaf1a291f780a3e3adc1844672ad7065b5df3031de28,a5fc3bcf5b9546c04f6144762c4dc1da,5afaeec6d3e3f088dc4738bdc038e5214ff3f480992e98db8efe7cea37eac8cf0677f92ecfa183d6c183b973f0eb07e417f78b673d7a56b510941d971dd74b79d9273d7f1fa9ac3e66115ca38028be9a
AES,The art history is a key component of artificial intelligence.,e74fec72863d9f2cf6a52d02b991c6383ab72ac7be2effe5590593bce3398f5f,cd1b363e6b229ebf7d691b16c1024bfc,b18426479f91a38dafad86bb9c6b09fb66d06eec69ff8a8196bcf1dcb49598ab0a43d686ecd9aab7b6fe59ae40144bdbaa7fea2e1e53044aaaa07bf7f163800d
AES,B+?C<va?uYP&O:XQ14EM;lT.:`COA#m)d&Yh#u>4M/gC0yrQeb@pD!9My7quhh+P7(kuVLtNJx(UQMCd,db9466fad8a37584905cb53ad3bbb261f7ea895f8bee7c635fa69b60dc095ae6,35a824ac9c7bd47934d2ddab613e1932,23bcca53b70f045dbe5d4399368382e4d93d7502ef07eb706afacbee8a50c457816c6542a173d503df4c209b053ee9aa0558027cac73e5e7725e2388266fdcd693a9467568cce7dc18c86f5e0f6e986b6300870811f68d1022a762318bb7d133
AES,f&V8.{vLjG,3bd9c144afedd814b85edc61b60d940a24141641ed3d6db1f0054aba8d8a375d,ef85379f08665dcf2e5d9a8a38b346c1,9ca5187f8eab437b518a7b496b1ec1b2
AES,Exploring education reform reveals the importance of space exploration.,b6ddee83ff649f9968396f0cc49930ed68f0a745b8e37ab448781001f74b3ba1,73184288853b5d237441c079c1be0a2a,ee971be5cbd90897a8d76e50e7d64af2a9fa32bfb9234568e8965a4e4c3faae5b3c086c69ed7a16ddb13ee4930b63166f5789acd031c36d5d842464be379621e5c01295e191203ff93ad7d21aa9c9c00
AES,The cooperative nature of economic policy is evident in philanthropy.,85bc7ba343c253b9e8ba2ee62e00baae987a72e05973f48be37d0999b169741b,755f593ff9263b63b3b0132eaf99b84a,811915d0a21fdccec7fd2a79a388c8d1e2b924e37bedf93e0dea6e9ee1c83f7e936c82cbc797185aaa2757d9184e4aeeeebcd1075139bcf28ad040bc27d5211fb877bfbcff408bfc0ac1624e856e548e
AES,fqXKO+BVYp:mlp),49f6272ea50f7dd6bd47cbd993850e6ed5d077a8163c66556b342a8c1dc827fd,353099797c072ad4c8de3f4adad50913,19c076d83631bbd949f2e8bf300cf627
AES,"iycI>9(H:F/n5&^T@exA6;!RfvQNk^hUGZQr,+jrE6?TjUWXBmI|P#/GgqJ{\`l>Z*n[).\+2:7{~CJ:UK6|N.2Xqj",df33b2e019d1990f6c48d948dfdb721e5b05762d3a00de8b635fd03ce1f5df48,64973354ff2f58d2c892915a7008f399,e78d2ad3e414d4dbe83d547697b638206df9328b9b821ad0f2636d8fe4ff6c86009f73468ee7fa77a54b63459fd03aefc6d7335055fdb3404df1d13bb2f6d22511466f5c412da559cb66ac634e91f07384a5a064151b4d193863efebee896acd
AES,The global health is very important for art history.,89e5014f41f71d3114a74cf927ce5af4bab4ba245cd17b9f67b5aaf00a08757d,ea83f5dafecd26d7e107bcebba58b41d,34776a304aed7a3caa490d9551ac5798bebec1d389392a4eff1c09ff96126cf4efd89a2c6837659a52f4128d0d8c4ff798767940a6bf5badca91351491288904
AES,"`xZ(/`p*!(""tS;\~l6I@6/V+s=F^PI|uWM#V]|;k}RiWnY++V%\#302{FDh(Mg",f87e4298abf61e330b2ed00747a13e59f602ca0eecf0164e9364694812ec79a0,8f9f45bf0bc7e472b9940e7c1b7b3f21,dbfe3f30fbbaa2a5c2dcdc32aef20b65658810579d384ddfcf6816452473a77df8d0247921ca0ee5f98672671e60d13108dc46cc4507bb594de35b53ab675ea5
AES,"&fE8';9gpZ-Hh}M{5&Utx,",76f5b6bb69f0509e68aeb601e41bd20dc34dcb8463c81e50d1b195e3f9c49f9c,07c2d7ecdfeb3e8d9035f0292d45556b,3bb8550970c6ee693c046171f5182f59c064453ea7c71d36d6b0579ec2d70f41
AES,This is a fascinating message about public health.,87c634780c2cb3e41ededbb1b4c9baacd089a63f38c7182369dabdbc917e9f56,c19cb5bb02abc3f68c0576354b38ecc9,db6f29a598fabca72e2a016fbf50c0561eb02e931b0b62584311db3c1a34a6b01d57413233c96ed3ff82e167dece34f6a5c13b2f1a4b7ad40ca789fc26ed3f3b
AES,Learning about climate change can be local but rewarding.,c72f563548a87e4c46671b220f7490185b9bd51847e3c084ca10b05eae0236ba,f3e6fd3265e89f4d660572c99e7f94ba,86932dedc4db371811c169c34f8de5cfd2dc4b0429b1fa674abe4f3eddd0b3eb61420cc65d19ba3fb45d548f9f603d1bca14dc14e8bfdc43b10629c14585ab03
AES,"@Ys>G'~N k,QS}T:L0>&,'imz G&[wrs_%QZIcI}]ZU`til.5B%C9Ow_SlIi &$@Q:xuergJ[S3&6",42624f20b7ac30ba9297f9194715feb668942d1403674003b89de89be50e6a5b,14c5a16f893f88f489aec617e56bd95c,97b007ee075c00890bc66e4456148e19d8d6ca2c588bc5f274e564ee1d0b5e77886f25ca56acfb1de59d27b578f788e8c82537246686ee69e6746b6839a0ac9620d98cc7ad8907a393a7ee3ff7eab7ba
AES,"`I7['Z4""Yj;b&A",74408f8508653cde43f60ebac5af84ee16fb13e816d969194bc2a03ce7b2e253,fea3a06c98c37e0ba99d50d50f7adc20,993e8f422402d6f29f7ab2fe7f40f972
AES,YpciUZ!LVq*qyNSy!3&dTJKC]jSq,cb4b8971cac4df923f0185dec45ea359478a9a2a89df69ced9a5fec44f2f81f4,c4c86579a6ed35260e6a473778016d6e,df7f4b74ef8547726346cdffaec96a324bd50bf31000590f079c61a06afa3ac3
AES,Learning about educational technology can be regional but rewarding.,9bb94545265f99d351d74cb446c203cc15ae6f806030b58e078e93272556a9b2,134e6bd743e40837431f966ee84588a2,7f7ce09bf17fbb0b00aa39dd76ad8608df578e3c1108784eba811ecb8f1a59db3a11ac7fb5270def8dc8ba76c6a9bcc4fe8ec57fb038d6d69935f426d5763629528a6aac8bde7c83edb3e8c5ade7f9b4
AES,vfG^DULl'xsc><]AtA&F:y' &/eoPL)ulte[SSC*Xyh,1433e5e704512cdbd5f4a336fb67a0b03c32bc938d7025074634ea856701169c,cf0096d8b18f9f0e079000a4b1da790a,66284ac8f0f7ef6c1d9c2b2bb31a6168bc5815f6281ea890db510b93fe457744f41c5cebe72ae3f14b1531c618922ef6
AES,The startups is a key component of space technology.,c261747a59181e1c01cbcdf6b5a33d762324856456e306225b3802de84c19087,1ebe7d539e0d9be69b73df25f726a0c9,b86ead9082840f40b228b206c4b6a674aea48db2933a8579d73741144b5f7f98227efce87502b233e54bfab2ad255b3268042027430eb1056613341aed2e5ddc
AES,>v<a/yHjPd$?A?*4FK,4220a6b9967f4aea9b657a48213e76a20287ad6c96d5d696bc1aae1305d6af4e,1307e797e0fe5c901762d8225437eb62,6eb8d038edbbcf9e6f02262944d3089817ed91c5fa7334689179ca7eaf81aa56
AES,The collaborative nature of civic participation is evident in international relations.,00e986e05e2f25bdfde963f831551e31e358ecf434783eade192f847a041ea64,4f1b554892198f34719bbd362f2badb8,bed6dbcdf0b7fb3244075c3b89a117a075e85bb32c885aeabf93df3c7c8b1887facb2713780216d1c5e279dbf02cfc258406addca614d9a10f92008a45ae7330ca541f035701e3dfe94b33472d6d626fa77aab3052534de810ff2acdfdba080a
